اني احبك او اتمناك زوجتي ، او اني	مشتاق	اليك ؟. 4ـ هل يجوز ان امدحها واقول لها عبارات:
جزاكم الله كل خير ؟. زوجتي جاءتها	العادة	الشهرية خمسة ايام ، ثم حصل انقطاع ونقاء لمدة ثمانية ايام ،
و3 اطفال وهم الآن معي ، زوجتي تستخدم	حبوب	منع الحمل وقد نسيت ان تاخذ الحبة ليومين ويبدو انها الآن حامل
الحفاظة لابنتي تقوم بلمس الحفاظة من الداخل او	لمس	مكان الحفاظ من وكانت تبكي طيلة مدة الطريق لانه سافر بها الى
؟ زوجتي حامل في بداية الشهر الثاني دون	رغبة	من كلينا في الوقت الحالي ، ولكن قدر اصح الاقوال ، وكذلك
الزوجة على ذلك وهل علي اثم اذا استخدمت	العادة	السرية للحاجة ؟ 1- انا مطلق زوجتي ، ولكن رددتها الى عصمتي
نهار ذلك اليوم تحايلت على زوجتي ، وبالمخادعة	جامعتها	. فما هو المترتب على كل منا ؟ دخلت الحرم الشريف في
بحصول بعض ما يحدث بين الزوجين من غير	جماع	كامل بيني وبين الثانية فكان دون التقاء العضوين ، انا وزوجتي الثانية
، وانظر الى زوجتي وانا خائف هل انا	واقع	في مشكلة ، وبالامس ذهبت مع زملائي في اجتماع شبابي في احد
ونفقة المتعة ، فاخبرني الماذون بانني بهذا التصرف	واقع	تحت قهر وتهديد ، ومع تلاعبي في لفظ الطلاق ، ام انها
التي يعلمها وهل معناه انه يخرج بشدة من	العضو	دون تحكم ؟. حصل شجار بيني وبين زوجتي وطال الجدال بيننا
، يخرج مني المذي بسرعة وبكثرة كلما وجدت	اثارة	جنسية وداعبت زوجتي وانتصب ذكرى ، وينزل عند الاثارة وقبل الجماع وحتى
يخرج مني المذي بسرعة وبكثرة كلما وجدت اثارة	جنسية	وداعبت زوجتي وانتصب ذكرى ، وينزل عند الاثارة وقبل الجماع وحتى بعده
سائلا ابيض اللون شفافا لزجا على ثوبي مع	شهوة	تصيبني ، استطع سداد الديون المتاخرة في هذا الصدد. اما عن
الله وبركاته. في شهر رمضان المبارك قد	جامعت	زوجتي ، وسمعت في احد البرامج الدينية بان من فعل ذلك فعليه
لها وربما قد اكون غير قادر على معاشرتها	جنسيا	, وهل علي تجديد العقد حيث قرات من فتاوى ابن باز انه
؟ افيدوني ، وجزاكم الله خيرًا. لقد	جامعت	زوجتي وكانت مع العلم انها كانت تقول انه آخر يوم لها وانها
. ذهبنا الى المدينة ، ونزلت على زوجتي	العادة	الشهرية ، فتناولت حبوبا لايقافها ، وعندما تمسح بالمناديل تظهر فيها كدرة
كاملة ، وفي اليوم الرابع تتطهر ، وحصل	جماع	في اليوم الرابع ، لماذا المهر وما هو المؤخر ؟ وما هي
كثيرا وجزاكم الله كل خيراً ؟ زوجتي تستعمل	حبوب	منع الحمل واستخدمتها 5 ايام في رمضان ، ثم جاءت الدورة وقعدت
جميع الطرق مسدودة بوجهي يمنع وصول الماء الى	العضو	الممسوح ، كما هو الحال عند الغسل افتونا ماجورين ؟ زوجتي حامل
زوجتي حاملا منذ 3 سنوات ، ولم نكن	نرغب	في الحمل حينها. وفي الاسبوع الاول لزوجتي ان تشرب القرفة ،
انها تدرك حالتها الصحية تمامًا, ومع ذلك	ترغب	في زيادة عدد اطفالها التي اصابتني ؟ ولكم خالص الشكر ، واطال
انني قبل اسبوعين حلفت على زوجتي ان لا	تلمس	هاتفي حيث انها تبحث في كل شيء يخصني وخوفا عليها من الوقوع
ارجاعها ؟ جزاكم الله خيرا. كنت علي	علاقة	بامراة غير زوجتي وكانت زوجتي علي علم بهذه العلاقة وارادت ان تثنيني
ارجاعها ؟ جزاكم الله خيرا. كنت علي	علاقة	بامراة غير زوجتي وكانت زوجتي علي علم بهذه العلاقة وارادت ان تثنيني
سنوات واكتشفت بعد الزواج ان زوجتي عندها برود	جنسي	كامل واكتشفت انني بعد كل النفقات التي تكبدتها لم اتزوج. فضلا
، عندما ادعوها للفراش لمدة شهر قائلة بان	الجنس	يخيفها ، ووجود ابي بنفس المنزل منذ 10 سنوات وقبل زواجي.
واعطيته بعض المال اليسير كصدقة وفي تلك اللية	جامعت	زوجتي وتم الحمل والحمد لله ، هذا مختصر للقصة ، وقد تحامل
وقد تحامل علي بعض الاخوة وانتقدوني لقولي (	جامعت	زوجتي) حيث ان ذلك يعتبر من افشاء الاسرار الزوجية ، اما
، هل قول جملة (وفي تلك الليلة	جامعت	زوجتي) تعتبر من فضح الاسرار الزوجية ، اذا كان كذلك فما
جامع زوجته في الحمام ؟ هل تجوز ممارسة	الجنس	مع زوجتي عن طريق الانترنت ، هي تسكن في بلد وانا اسكن
من امري واريد ارجاع زوجتي علما بانها ايضا	ترغب	فى اعادة حياتنا الزوجية لما كانت عليه ، ولكن اهل الزوجة ولكن
لاني عن جهل مني طلقت زوجتي في طهر	جامعتها	فيه وثلاثا في مجلس واحد خصوصا عندما تقرا الاية (فطلقوهن لعدتهن
بالحرف الواحد: انا آتي منذ سنة افرغ	شهوتي	في زوجتي وابني شاهد على ذلك. ما هو حكم هذا الرجل
في مجلس ووقت واحد وفي طهر حصل فيه	جماع	، والآن انا بين جمهور الرسول صلى الله عليه وسلم. وفقكم
في القريب العاجل. وبارك الله فيكم.	جامعت	زوجتي في دبرها وبعدها ندمت ، وارسلت لها رسالة على الجوال قلت
قلت لها: انت طالق يقع الطلاق لو	جامعتها	في هذا المكان مرة اخرى ؟. لقد حدثت بيني وبين زوجتي
ـ ووالله لا اعلم ما اصابني وهل هو	واقع	ام لا ؟ اتمنى الرد شيخي الكريم في اقرب وقت. طلقت
زوجتي لي واولادي الخمسة علماً ان زوجتي لا	ترغب	بالانفصال عني اوالطلاق. وجزاكم الله خيراً جداً والآن انا ابحث عن
زوجتي لي واولادي الخمسة علماً ان زوجتي لا	ترغب	بالانفصال عني اوالطلاق. وجزاكم الله خيراً. ما الفرق بين المعصية
بين الحيضتين ؟ ؟ زوجتي عندها مشكلة في	العادة	الشهرية, حيث اصبحت ترى الدم لمدة اكثر من شهرين, ؟
؟ وهل يعتبر صدقة جارية ؟ 4- اذا	جامعت	زوجتي ولم اقذف هل يجب الغسل علينا ؟ اعمل حارسا في احد
الشكر الجزيل. اود ان اطرح سؤالا:	جامعت	زوجتي بعد ما توقف دم الحيض وانقطع ، وبعد يوم من الجماع
وقد رزقت بنتًا ، وعندما كنت خاطبًا زوجتي	جامعتها	في دبرها عدة مرات ، وقبل عقد قِراني عزمنا على الا نفعل
واقمنا معهم مدة اسبوع, وخلال هذا الاسبوع	جامعت	زوجتي مرة ، لكني انا وزوجتي تحرجنا من الاغتسال امام حماتي –
خيرا. اصطحبت زوجتي الى راق لشكوكنا بوجود	سحر	لها ، فبدا الرقية بالدعاء: اعوذ بالله من شره ويكررها جميعاً
لاسباب تتعلق فيما يبدو مما رات من سوء	علاقة	والدتها العلم ان لي ثلاث اخوات بنات يحبنوني واحبهم وانا اصغرهم واحيانا
عبادات قاطع الرحم ؟ ان لدي اكثر من	سحر	. علاقتي مع امي كانت جيدة ، فهي لا تكلم زوجتي ،
زوجتي في منزل لوحدنا ، وانا لدي ضعف	جنسي	100 % وآلام الظهر اليومية حتى ولو ولكن لا جدوى من ذلك
المعاملة حلالا ؟ اشكركم علي حسن تعاونكم.	جامعت	زوجتي يومين في نهار رمضان ، ولا يمكنني صوم شهرين متتابعين واريد
بدات بتحريك جسمي وكانني اجامع زوجتي ، وحصل	احتكاك	بين العضو الذكري وملابسي ، وانزلت المني ، مع العلم انني لم
جسمي وكانني اجامع زوجتي ، وحصل احتكاك بين	العضو	الذكري وملابسي ، وانزلت المني ، مع العلم انني لم عندي ،
التي تعفها. تركت ـ والحمد لله ـ	العادة	السرية لمدة فما افعل في ذلك مع العلم بان المبلغ المدفوع كبير
اني متزوج, واجامع زوجتي يوميًا, فعندي	شهوة	قوية, ولم افعل العادة السرية ابدًا – والحمد لله - انه
يوميًا, فعندي شهوة قوية, ولم افعل	العادة	السرية ابدًا – والحمد لله - انه لمسها وقبلها واستمتع بها ولكن
وهل استمر معها ؟ ثانيا هل الاحتلام له	علاقة	بالواقع ام لا وهل ثاترت زوجتي باحد الشباب فاحتلمت به مالسر في
10 ايام في بعض الاحيان... اقوم بقضاء	شهوتي	عن طريق ملامسة يوقفه ، علما بانه لم يكن هناك نزول للحيض
سائل داكن اللون ، ثم بعده نزلت مادة	لزجة	بيضاء ، فهل تعتبر حائضا ؟ فهل يؤاخذني الله بما كنت افعل
سنوات من زواجنا اكتشفت ان زوجتي تقوم بعمل	العادة	السرية - بتحريك البظر - بعد الجماع في الحمام دون علمي,
الظهيرة داعبت زوجتي فلامس عضوي الذكري فرجها بدون	ايلاج	، فحصل القذف قبل الايلاج ، فهل علي قضاء كنت مدينا ببعض
شيخنا الفاضل آمل افادتنا ولكم جزيل شكري ؟	جامعت	زوجتي وانا صائم صيام نافلة ، فما الحكم في ذلك, مع
في ذلك, مع العلم بان زوجتي ـ	جامعت	زوجتي وانا صائم صيام نافلة ، فما الحكم في ذلك, مع
علمت يقينا ان لها علمت يقينا ان لها	علاقة	مع شخص آخر فطلقتها ، الآن انا اريد الرجوع الى زوجتي الاولى
خرجت من البيت فساطلقك وفي الاخير سمحت لي	علاقة	بها سابقا وهددتني اكثر من مرة انني لن ارزق اطفالا وسوف انفصل
بسرعة الغضب ؛ لرفضها العلم انها في طهر	جامعتها	فيه ؟ اشكركم. يا شيخ ، صار بيني وبين زوجتي خلاف
احد الايام اختلفت مع زوجتي في موضوع وكنت	ارغب	في الجماع فرفضت بشدة وحلفت ان لا تمكنني منها الا بعد والله
عني وعن زوجتي اضطررت الى تطليقها نزولا عند	رغبة	امها ، ولكني امام الشهود قلت لهم اني سوف ولا ارغب بالطلاق
ولكني امام الشهود قلت لهم اني سوف ولا	ارغب	بالطلاق ، لكن لا حول ولا قوة لانهم حتى لم يسمحوا لي
في نهار رمضان ماذا عليه ؟ كنت قد	جامعت	زوجتي فى نهار رمضان ، ولا اعلم مدى حرمانيتها او كفارتها ،
النسيان وتذكرته في الصباح ، وبعد تناول دوائي	جامعت	زوجتي وهي ايضاًَ مفطرة بسبب عذر شرعي ، فهل تجب علي الكفارة
السلام عليكم ورحمة الله وبركاته سؤالي هو انني	جامعت	زوجتي في نهار رمضان وقد علمت فيما بعد ان كفارة ذلك هو
في هذه الاثناء ولا تملك نفسها حتى تقضي	شهوتها	وهي في فترة الدورة ، واستغفروا الله لي. باختصار: انا
، ولي ثلاثة ابناء, زوجتي جرتني الى	وطئها	في الدبر تدريجيا وهي لا تعلم اني تفطنت لذلك, لكني اصبحت
, فانا اعتقد اعتقادا يكاد يكون جازما انها	خانتني	قبل الحل للتخلص من هذا الشعور ولارجع طبيعياً ارجو منكم مساعدتي لانني
الزواج ، السؤال: فكيف لي ان تثار	شهوتي	امام زوجتي ؟ وماذا ان علمت اني ليس لي رغبة جنسية تجاهها
زوجتي ؟ وماذا ان علمت اني ليس لي	رغبة	جنسية تجاهها ؟ شكراً. انا شاب النار ان لم تصبح مسلمة
؟ وماذا ان علمت اني ليس لي رغبة	جنسية	تجاهها ؟ شكراً. انا شاب النار ان لم تصبح مسلمة او
الحمل حتى لا يتكرر ذنبي ثان وانا ايضا	ارغب	لولا خوفي مما ذكرت لفضيلتكم ، كنت قد حاولت ان احبب زوجتي
واشتركنا في البتة ، وميولي كله تجاه نفس	الجنس	، تزوجت منذ فترة ولكن قبل يوم زفاف زوجتي كنت اجتمع بها
الله للعبد ؟ هل ان عدم امتاع زوجتي	جنسيا	فيه ظلم لها علما انني لن اكون قادرا على ذلك لاني لا
اليه او اشكو له الا ربي. لقد	جامعت	زوجتي من الدبر ، بناء على روايات ابن عمر ، ومالك ،
ومالك ، والشافعي ، واحاديث النهي توزع كفارة	جماع	الحائض ولمن تُعْطى ؟. قبل ان اكون مسلماً كنت امارس مع
، ولكن زوجتي تطالبني بان لا اغير هذه	العادة	لانها تستمتع بها, هي لا تزال على دينها رمضان عن طريق
على علاقتي مع زوجتي لا يوجد عندي دافع	جنسي	الا بعد فترات طويلة ؟ انا شاب مررت بتجربة غريبة كان آخر
زوجتي ؟ وهل اقول الدعاءين دائماً عند كل	جماع	ام في اول ليلة من زواجي ؟ قرات الدعاء الاول واخذت بناصيتها
تزال على جعل حياتي معقدة. انا الآن	ارغب	في الزواج وانا جد متردد لانه عندما تعلم زوجتي بالامر ستتركني.
والسبب في ذلك ان زوجتي لا تعرف ممارسة	الجنس	فهي لا تشبع رغباتي ، وعندما احاول ان افهمها انك حرث عائلة
الله احسن الجزاء. بسم الله الرّحمن الرحيم	العادة	الشهرية لدى زوجتي تصير متقطّعة بعد الطهر لعدة ايام قد تتجاوز الاسبوع
وهو يصلي ام في سره ام ماذا ؟	جامعت	زوجتي بعد انقطاع دم الحيض وقبل ان تغتسل مع علمي بذلك ،
فستنتحر ، فهل يحل لي ان اساعدها بوصف	حبوب	، او طبيب يقوم بالعملية ؟ زوجتي حامل ومتعبة ، وعملت عملية
ارهقني من التفكير, والمشكلة الثانية اني احب	الجنس	كثيرًا ؛ حتى اني ارهقت زوجتي معي, وهي لا تقصر,
القرآن الكريم باللغة العبرية والسنة ونحوهما ؟.	جامعت	زوجتي فى نهار رمضان من غير تعمد ولكن ضعفاً مني (اسال
على اي احد ؟. قبل ان اسافر	جامعت	زوجتي ، علما اني اعلم انه لا يحل للمسافر الرخص حتى يخرج
اوربية ، متزوج وابحث حاليا عن عمل.	جامعت	زوجتي في نهار رمضان الماضي عن رغبة مني ثم منها حيث عارضتني
. جامعت زوجتي في نهار رمضان الماضي عن	رغبة	مني ثم منها حيث عارضتني في البداية ، وكنا. نود قضاء
عمري ، ومتزوج ، ولدي طفل ، ولدي	شهوة	جبارة جامحة ، ولكن زوجتي لا تستطيع اشباعها ، وانا امسك نفسي
اجبتموني بانه عند الشك فيما اراه وهل هو	رطوبة	عادية ام صفرة حالة غضب فاردت الخروج من البيت وقلت لها لن
جدا ، وكثيراً زوجتي ما تنام وبصراحة افعل	العادة	السرية فالرجاء منكم اريد حلاً لزوجتي ؟ اريد دواء للشهوة الفرنسية وذلك
نحيف ، وهي لا تعلم اني اريد تجنب	العادة	السرية بالصيام ؟ زوجتي تتعالج وتريد ان تصوم عاشوراء وانا رفضت ان
منه عن تناول هذه الاغراض كي اقطع كل	علاقة	بها ، فافيدوني -جزاكم الله خيرًا-. زوجتي سافرت الى اهلها من
حوالي 7 ساعات بالسيارة ، بسيارة علي من	العادة	السرية ، ولكن حدث معي اليوم انه اثناء الجماع الشرعي كنت احتضن
واقبلها فقط دون ادخال الذكر ، وايضاً دون	احتكاك	الذكر باي جزء من زوجتي ، احتضن زوجتي واقبلها فقط دون ادخال
واقبلها فقط دون ادخال الذكر ، وايضاً دون	احتكاك	الذكر باي جزء من زوجتي ، وايضاً كنت اتخيل ان زوجتي امراة
وايضاً كنت اتخيل ان زوجتي امراة اخرى امارس	الجنس	معها ، حينها خرج المني الذكر ، وايضاً دون احتكاك الذكر باي
، حينها خرج المني الذكر ، وايضاً دون	احتكاك	الذكر باي جزء من زوجتي ، وايضاً كنت اتخيل ان زوجتي امراة
وايضاً كنت اتخيل ان زوجتي امراة اخرى امارس	الجنس	معها ، حينها خرج المني من الذكر من دون اي احتكاك عندما
حينها خرج المني من الذكر من دون اي	احتكاك	عندما ارى صورة فتاة قصت شعرها قصة جميلة ان ادقق فيه لاقص
بعضنا ، بمعنى انني استمني بيد زوجتي لفض	شهوتي	، وانا ايضا اداعبها من بظرها بيدي لحين وصولها للرعشة ، وفض
من بظرها بيدي لحين وصولها للرعشة ، وفض	شهوتها	؟ اعتذر عن اسئلتي ان كانت محرجة ، ولكن ارجو تقدير ظروفي
في الامعاء مما ترتب عليه اجراء عملية قص	شهوتي	الجنسية ، ولكني اريد ان اكمل حياتي معها في طاعة الله ورسوله
، وانا اريدها واحبها لكني لم ار اي	رغبة	منهم. هل تعتبر زوجتي ، وانها بحكم اني ارجعتها لما سبق
الغسل ولكن يقبح عرفا بان يعرف الناس بانني	جامعت	زوجتي قبل الزواج اضف الى ذلك انني من اسرة ذات نسب وشهرة
وقد رفضت سنة الله ورسوله وفوق كل ذلك	ارغب	فيها زوجة لانني اراها مناسبة لي ، اعلمت زوجتي بذلك وانني مستعد
متزوج ولي ثلاثة ابناء ، وزوجتي لا تكفيني	جنسيا	، وعلمت زوجتي وشاهدتني وانا امارس العادة السرية مع علمي بانها حرام
تكفيني جنسيا ، وعلمت زوجتي وشاهدتني وانا امارس	العادة	السرية مع علمي بانها حرام ، ولكن اجتنابا لفعل الفاحشة ، ،
حقوقها الشرعية كاملة ، وبعد علم زوجتي بممارسة	العادة	السرية طلبت الطلاق ، فرفضت ، فصممت ، فوافقت على مضض ،
طلقة واحدة وهي في بيتي ولم تغادره ولا	ترغب	باخبار اهلها ، فما الحكم ؟ في الفترةالسابقة ؟ وماهو نصيب الزوجة
مع زوجتي ، واختى انهت دراستها الجامعية و	ترغب	في القدوم الى هنا للعمل على ان تقيم طلب مني ان ارجع
صداق باهظ ، فرفضت ، ولكن نزولا عند	رغبة	زوجتي التي اكدت لي انها لا ترغب في المؤخر ، وانما ترغب
عند رغبة زوجتي التي اكدت لي انها لا	ترغب	في المؤخر ، وانما ترغب هي ايضا في لم الشمل ، دونا
لي انها لا ترغب في المؤخر ، وانما	ترغب	هي ايضا في لم الشمل ، دونا عقد الزواج بناء على شرط
وحدي مع بناتي دون النوم عندها وفي حال	رغبت	النوم في منزلها فلتذهب زوجتي لعند اهلها لانها لا تريدها ان تنام
المؤمن لديه شركيات ؟ وهل يعذب عليها ؟	ارغب	في شرح سورة الفاتحة ؟ زوجتي ماتت اثناء الولادة وكان ذلك يوم
سؤالي هل هناك في عالم الجن واتمتع بقدرة	جنسية	طبيعية ولله الحمد ، اقدم احدهم على عمل سحر لي ربطني عن
طبيعية ولله الحمد ، اقدم احدهم على عمل	سحر	لي ربطني عن زوجتي لحسده لي فلم اتمكن من معاشرتها منذ تزوجنا
، وكنت اشفق عليهم كثيراً ، كنت دائماً	ارغب	في مساعدتهم وافعل عندما يحتاجونني تكون هي من نصيبي ايضاً ، واقول
جدا من الناحية الجنسية لدرجة اني الآن امارس	العادة	السرية مع علمي انه خطا محتاج الامة ، فانها تقول هم هناك
؟ زوجتي تعاني من الحيض بسبب الانقطاعات في	العادة	، الايام الاربع الاولى كان طبيعيا ثم بعدهابدا بين منطقة السعي والطواف
في اليوم التاسع وياتي مرة اخري ، وقد	جامعت	زوجتي في اليوم التاسع بعد انقطاع الدم ، وفي اليوم العاشر وجدنا
كان بها مس واثناء ذلك اتهمت زوجتي بعمل	سحر	لها ولجميع العائلة مما ادى الى ان معظم افراد العائلة صدقوا ذلك
لاصالحها الساعة الثانية والثلث قبل الفجر ، وحدث	جماع	، وعند الانتهاء فؤجئنا ، ونحن على ابواب رمضان ولا يزال المرض
؟ السلام عليكم حلفت على المصحف بناء على	رغبة	زوجتي اني لو خنتها تعتبر طالقاً بالثلاث ، وانا كاره لهذا ،
على المصحف بناء على رغبة زوجتي اني لو	خنتها	تعتبر طالقاً بالثلاث ، وانا كاره لهذا ، فهل هذا الحلف يقع
وسلم ؟ حلفت على كتاب الله نزولا عند	رغبة	زوجتي اني لو فعلت شيئا ما دون علمها او ارادتها ستكون طالقاً
واكتشفت بعد وفاتها بمحض الصدفة بانها كانت على	علاقة	غير شرعية حدث معي نفس هذا الشيء ، فهل يجب ان اعيد
اميل الى نساء اخريات ، ولا استطيع اقامة	علاقة	جنسية ناجحة والمشكلة انني سوف اميل الى نساء اخريات ، ولا استطيع
الى نساء اخريات ، ولا استطيع اقامة علاقة	جنسية	ناجحة والمشكلة انني سوف اميل الى نساء اخريات ، ولا استطيع اقامة
اميل الى نساء اخريات ، ولا استطيع اقامة	علاقة	جنسية ناجحة مع زوجتي كما كنت ، والسؤال هو: هل اطلق
الى نساء اخريات ، ولا استطيع اقامة علاقة	جنسية	ناجحة مع زوجتي كما كنت ، والسؤال هو: هل اطلق زوجتي
واتزوج باخرى حتى اتجنب الوقوع في استطيع اقامة	علاقة	جنسية ناجحة مع زوجتي كما كنت ، والسؤال هو: هل اطلق
باخرى حتى اتجنب الوقوع في استطيع اقامة علاقة	جنسية	ناجحة مع زوجتي كما كنت ، والسؤال هو: هل اطلق زوجتي
صلى الله عليه وسلم. ولكن زوجتي لا	ترغب	في ذلك ، وتريد ان تغلق الشقة عند سفرها. فما الراي
زوجتي لا تحب الجماع اي انه ليس لديها	رغبة	جنسية ، وعندما اريدها تكون غير راغبة متزوج ذهبت الى الحج انا
لا تحب الجماع اي انه ليس لديها رغبة	جنسية	، وعندما اريدها تكون غير راغبة متزوج ذهبت الى الحج انا وزوجتي
فلم تستطع الذهاب لطواف الافاضة بحكم ان عندها	العادة	الشهرية وبعد طهارتها من العادة الشهرية قبل الزواج وما ان تزوجت حتى
بحكم ان عندها العادة الشهرية وبعد طهارتها من	العادة	الشهرية قبل الزواج وما ان تزوجت حتى تركتها لفترة عام ثم بعد
ان رزقت بطفلتين بدات زوجتي تهملني فعدت الى	العادة	السرية وندمت وصارحت زوجتي بهذا وطلبت منها الا تتاخر علي حتى عام
ان رزقت بطفلتين بدات زوجتي تهملني فعدت الى	العادة	السرية وندمت وصارحت زوجتي بهذا وطلبت منها الا تتاخر علي حتى يشفيني
يكون كلام امها غير صحيح من الرضاعة لانها	عادة	ما تهتم بما فيه مصلحة ؟ ارجو ان تفيدوني - جزاكم الله
وجزاكم الله خيراً. اكتشفت ان زوجتي على	علاقة	برجل عبر الهاتف ، وقد قامت بارسال صورها له ، وكانت الصور
الطلاق فعلًا ، وبعد مرور فترة من الزمن	خنتها	مرة اخرى ، فهل زوجتي طالق ، ام ان عليّ كفارة يمين
لليلة واحدة قبل عودتها الى انه لم يحدث	جماع	، وفضلنا ارجاءه لوقت آخر. وبعد العودة لبيتي ووجودي مع زوجتي
كتب الكتاب) وفي نفس الليلة قبل ممارسة	الجنس	مع زوجتي ، واخر هذا التجهيز البيت ونحوه ، وفي هذا اليوم
هذا اليوم تكلمت زوجتي مع والدتها في ممارسة	الجنس	مع زوجتي ، واخر هذا التجهيز البيت ونحوه ، وفي هذا اليوم
التي اطلق بها زوجتي ، فهل تعتبر العلاقة	علاقة	زنا ارجوكم افيدوني من علم الله ان كنتم تعلمون والشكر الشرائع التي
اطلق بها زوجتي ، فهل تعتبر العلاقة علاقة	زنا	ارجوكم افيدوني من علم الله ان كنتم تعلمون والشكر الشرائع التي جاء
تدخل الاسلام ، وساعمل على موظفه كنت على	علاقة	عاطفية بها وانا متزوج من حوالي سنة تقريبا وذلك دون علم زوجتي
نفسيتها كثيراً ، ولكن قلبها الطيب سامحني واعطتني	علاقة	عاطفية بها وانا متزوج من حوالي سنة تقريبا وذلك دون علم زوجتي
وذلك دون علم زوجتي الموظفة التي كانت لا	ترغب	بشريكة وطلبت من طليقتي لم الشمل ، ولكنها رفضت وبشدة شاب مغربي
اولادي, ولان هذه المراة لا تناسبني الا	جنسيا	فهل يحل لي الزواج من ولكن ما كان منها الا التمادي ،
؟ ما هو حكم والفرج ، وانما يظهر	ثدي	الفتاة الكرتونية ، فهل يجوز الاطلاع على هذه الصور صحبة زوجتي وتطبيق
نعيش في بيت واحد وفى سرير واحد ونمارس	الجنس	مع بعض لانها مازلت زوجتي وليس في ذلك اي مشكلة. اتمنى
يوجد مثل ذلك ؟ جزاكم الله خيرًا.	جامعت	زوجتي دون ان ينزل المني ، ثم نمت بعدها ، وقمت في
واغتسلت اغتسالًا عاديًّا ، ونسيت انني كنت قد	جامعت	زوجتي في الليل ، ولم اقم بالغسل من الجنابة ، وصليت وذهبت
علاقتنا الجنسية ، حيث ان زوجتي لديها برود	جنسي	نسبي ، ولا تجعلني اجامعها سوى مرة او مرتين كل شهر ،
وتكثر المشاكل ، ومطالبي لا احصل عليها الا	ارغب	الآن في الزواج من اخرى. فهل لو تزوجت بامراة اخرى يعتبر
, قمت بتسديده لتشطيب الشقة. وانا لا	ارغب	في الطلاق فهل من حقي ان آخذ زوجتي الى بيتي دون الرجوع
حكم الدين ولا اريد قضاء باقي عمرى في	زنا	، علما بان زوجتي بعد الطلقة الثالثة صلح حالها بعدما عرفت ان
اشهر ، قبل الولادة اخبرناهم اننا مسلمون واننا	نرغب	بان رمضان ؛ لاني مدخن سجائر ، وفي يوم من ايام نهار
مقدمات للجماع ظناً منها ان هذا سيؤدي الى	متعة	قد تجعل عملية الانزال عندها انا شاب خطبت ومقبل على الزواج ،
. زوجتي كثيرة المشاكل وتثير الغضب باستمرارية ولا	ترغب	في العيش بهنية وليس لها نصيب الخير في فيها لمدة شهر او
الادعاء ؟ شكراً لكم وجزاكم الله خيراً.	جامعت	زوجتي بعد اكثر من اربعين يوما من ولادتها دون ان تغتسل (
ان تغتسل (اي زوجتي) علما.	جامعت	زوجتي بعد اكثر من اربعين يوما من ولادتها دون ان تغتسل (
وانقطع عنها الدم وبعد انقطاعه نزل عليها مادة	لزجة	يصاحبها اصفرار ولم تلك الصلوات اضطراراً ، فهل تقضيها بعد فترة النفاس
وهل يلزم اعلام المشتري باصل السعر ؟ اذا	جامعت	زوجتي قبل انتهاء مدة النفاس وهي طاهرة ، ولا ينزل منها اي
احس بفتور كثير لذلك اريد اسالك هل يوجد	حبوب	مثل حين ان خالي سوف ياتي الينا بعد اسبوعين. هل يحق
متوسط (عمرها حينذاك 14 عاما تقريبا)	ارغب	بهذا الاسم وهي ليست متحمسة له كذلك. هل يجب الالتزام بذلك
لله لدي عدة مشاكل كالتالي1- لا اشعر باي	رغبة	حب اتجاه زوجتي كما كنا في بداية حياتنا الزوجية لا اعرف السبب
. 2- المشكلة الثانية: هي لا استثار	جنسيا	من زوجتي كما كانت كما ذكرت اننا فقط في السنة الثانية من
وحب ولكني اخاف ان اظلم زوجتي الاولى ولا	ارغب	في الطلاق منها وانا باقي عليها كما انني اخاف ان اظلم نفسي
الا اننى اشعر باني لا آخذ حقي من	متعة	الجماع وتجرفني شهوة حادة ناحية زميلتي هي كالآتي.. منذ ثلاث
باني لا آخذ حقي من متعة الجماع وتجرفني	شهوة	حادة ناحية زميلتي هي كالآتي.. منذ ثلاث سنوات تازمت علاقتي
من ليوم القيامة انا شاب متدين والحمد لله	شهوتي	شديدة متزوج ولا اتحمل البقاء بعيدا عن زوجتي وانا الآن مسافر بعيدا
ارادتها الا انها لا تنجب لكبر سنها ولي	رغبة	في الاولاد ، فهل يجوز واذا زرت جارة لي من دون ان
واتفقنا انا وزوجتي متزوج ملتزم في بلد اجنبي	الجنس	وما شابه في كل مكان كالجحيم. طلبت من زوجتي ان تؤجل
، اعينوني اعانكم الله ، واحسست ان لي	رغبة	بالتعدد والزواج بثانية مع شدة اعتزازي وتمسكي بالاولى ، ولكن زوجتي تطلب
ندخل في الحب والكلام العاطفي كثيراً حتى في	الجنس	، ماذا افعل ابلغت زوجتي اني اريد الزواج منها فقالت انت في
اريد ان اعرف مدى صحة هذا الحديث ؟	جامعت	زوجتي اثناء النهار في رمضان في ايام متفرقة ، وعدد هذه الايام
، فجامعتها وبعد الجماع جاءتها الدورة, فهل	جامعت	زوجتي في فترة الحيض ؟ ؟ افيدوني جزاكم الله خيرا. انا
وجهها الا نزور احدى العائلات ، وانا الآن	ارغب	في زيارته ، فما في الله ، وبارك الله فيكم ونفع الله
قريب ، اثناء فترة حيض زوجتي تحصل مداعبات	جنسية	(بالطبع غير الجماع المحرم) واحياناً يحصل الانزال بملامسة بعض جسد
واحياناً يحصل الانزال بملامسة بعض جسد تحصل مداعبات	جنسية	(بالطبع غير الجماع المحرم) واحياناً يحصل الانزال بملامسة بعض جسد
